x,y,z
0.897694635,-0.032916968,-1.303340784
0.897582398,-0.035266108,-1.303317782
0.897464014,-0.037614887,-1.30329478
0.897339484,-0.039963287,-1.303271779
0.897208811,-0.042311293,-1.303248778
0.897071994,-0.044658889,-1.303225778
0.896929035,-0.047006059,-1.303202779
0.896779936,-0.049352786,-1.30317978
0.896624698,-0.051699055,-1.303156781
0.896463321,-0.054044849,-1.303133784
0.896295808,-0.056390153,-1.303110787
0.896122161,-0.05873495,-1.30308779
0.89594238,-0.061079224,-1.303064794
0.895756467,-0.063422959,-1.303041799
0.895564423,-0.06576614,-1.303018804
0.895366251,-0.06810875,-1.30299581
0.895161952,-0.070450774,-1.302972816
0.894951527,-0.072792194,-1.302949823
0.89473498,-0.075132995,-1.302926831
0.89451231,-0.077473162,-1.302903839
0.89428352,-0.079812678,-1.302880848
0.894048612,-0.082151527,-1.302857857
0.893807589,-0.084489693,-1.302834867
0.893560451,-0.08682716,-1.302811878
0.893307201,-0.089163912,-1.302788889
0.893047841,-0.091499934,-1.302765901
0.892782372,-0.093835209,-1.302742913
0.892510798,-0.09616972,-1.302719926
0.892233121,-0.098503454,-1.302696939
0.891949342,-0.100836392,-1.302673954
0.891659463,-0.10316852,-1.302650968
0.891363488,-0.105499821,-1.302627984
0.891061418,-0.10783028,-1.302604999
0.890753256,-0.11015988,-1.302582016
0.890439004,-0.112488606,-1.302559033
0.890118665,-0.114816442,-1.30253605
0.889792241,-0.117143371,-1.302513069
0.889459735,-0.119469378,-1.302490087
0.889121149,-0.121794447,-1.302467107
0.888776486,-0.124118563,-1.302444127
0.888425749,-0.126441708,-1.302421147
0.88806894,-0.128763868,-1.302398168
0.887706062,-0.131085027,-1.30237519
0.887337118,-0.133405168,-1.302352212
0.886962111,-0.135724275,-1.302329235
0.886581044,-0.138042334,-1.302306259
0.886193919,-0.140359328,-1.302283283
0.88580074,-0.142675241,-1.302260308
0.885401509,-0.144990058,-1.302237333
0.88499623,-0.147303762,-1.302214359
0.884584905,-0.149616338,-1.302191385
0.884167538,-0.15192777,-1.302168412
0.883744133,-0.154238042,-1.30214544
0.883314691,-0.156547139,-1.302122468
0.882879217,-0.158855044,-1.302099497
0.882437713,-0.161161743,-1.302076526
0.881990184,-0.163467218,-1.302053556
0.881536632,-0.165771455,-1.302030587
0.881077061,-0.168074438,-1.302007618
0.880611474,-0.170376151,-1.30198465
0.880139875,-0.172676578,-1.301961682
0.879662267,-0.174975704,-1.301938715
0.879178655,-0.177273513,-1.301915748
0.878689041,-0.179569989,-1.301892782
0.878193429,-0.181865116,-1.301869817
0.877691823,-0.18415888,-1.301846852
0.877184226,-0.186451263,-1.301823888
0.876670643,-0.188742251,-1.301800925
0.876151078,-0.191031828,-1.301777962
0.875625533,-0.193319979,-1.301754999
0.875094014,-0.195606687,-1.301732038
0.874556523,-0.197891937,-1.301709076
0.874013066,-0.200175714,-1.301686116
