x,y,z
1.19476464,-0.388202564,-0.948619766
1.195748329,-0.385064164,-0.948589796
1.196723776,-0.381923275,-0.948559827
1.197690973,-0.378779917,-0.948529858
1.198649914,-0.375634114,-0.94849989
1.199600594,-0.372485885,-0.948469923
1.200543006,-0.369335254,-0.948439957
1.201477145,-0.366182242,-0.948409991
1.202403003,-0.36302687,-0.948380027
1.203320576,-0.35986916,-0.948350062
1.204229857,-0.356709135,-0.948320099
1.20513084,-0.353546815,-0.948290136
1.20602352,-0.350382223,-0.948260174
1.206907891,-0.34721538,-0.948230213
1.207783948,-0.344046308,-0.948200252
1.208651684,-0.340875029,-0.948170293
1.209511094,-0.337701565,-0.948140333
1.210362173,-0.334525938,-0.948110375
1.211204915,-0.33134817,-0.948080417
1.212039315,-0.328168282,-0.94805046
1.212865367,-0.324986296,-0.948020504
1.213683067,-0.321802234,-0.947990548
1.214492409,-0.318616119,-0.947960593
1.215293388,-0.315427972,-0.947930639
1.216085998,-0.312237815,-0.947900686
1.216870235,-0.30904567,-0.947870733
1.217646094,-0.305851559,-0.947840781
1.21841357,-0.302655504,-0.94781083
1.219172658,-0.299457527,-0.947780879
1.219923353,-0.29625765,-0.947750929
1.220665651,-0.293055895,-0.94772098
1.221399546,-0.289852284,-0.947691032
1.222125035,-0.286646839,-0.947661084
1.222842112,-0.283439582,-0.947631137
1.223550773,-0.280230536,-0.947601191
1.224251014,-0.277019722,-0.947571245
1.22494283,-0.273807163,-0.9475413
1.225626216,-0.270592879,-0.947511356
1.22630117,-0.267376895,-0.947481412
1.226967686,-0.264159231,-0.94745147
1.22762576,-0.260939911,-0.947421528
1.228275388,-0.257718955,-0.947391586
1.228916566,-0.254496386,-0.947361646
1.22954929,-0.251272227,-0.947331706
1.230173557,-0.2480465,-0.947301767
1.230789361,-0.244819226,-0.947271828
1.2313967,-0.241590428,-0.94724189
1.23199557,-0.238360128,-0.947211953
1.232585967,-0.235128348,-0.947182017
1.233167886,-0.231895111,-0.947152082
1.233741326,-0.228660439,-0.947122147
1.234306282,-0.225424354,-0.947092212
1.234862751,-0.222186878,-0.947062279
1.235410729,-0.218948034,-0.947032346
1.235950213,-0.215707843,-0.947002414
1.236481199,-0.212466329,-0.946972483
1.237003686,-0.209223513,-0.946942552
1.237517668,-0.205979417,-0.946912622
1.238023144,-0.202734065,-0.946882693
1.238520109,-0.199487477,-0.946852765
1.239008562,-0.196239678,-0.946822837
1.239488499,-0.192990688,-0.94679291
1.239959917,-0.18974053,-0.946762984
1.240422814,-0.186489227,-0.946733058
1.240877186,-0.183236801,-0.946703133
1.241323032,-0.179983274,-0.946673209
1.241760348,-0.176728668,-0.946643285
1.242189131,-0.173473007,-0.946613363
1.24260938,-0.170216312,-0.946583441
1.243021091,-0.166958605,-0.946553519
1.243424263,-0.16369991,-0.946523599
1.243818893,-0.160440248,-0.946493679
1.244204978,-0.157179642,-0.94646376
1.244582517,-0.153918114,-0.946433841
1.244951507,-0.150655686,-0.946403923
1.245311946,-0.147392382,-0.946374006
1.245663832,-0.144128223,-0.94634409
1.246007164,-0.140863232,-0.946314174
1.246341938,-0.137597431,-0.94628426
1.246668154,-0.134330843,-0.946254345
1.246985809,-0.13106349,-0.946224432
1.247294902,-0.127795394,-0.946194519
1.24759543,-0.124526579,-0.946164607
1.247887393,-0.121257066,-0.946134696
1.248170789,-0.117986878,-0.946104785
1.248445616,-0.114716037,-0.946074875
1.248711872,-0.111444566,-0.946044966
1.248969557,-0.108172487,-0.946015058
1.249218668,-0.104899823,-0.94598515
1.249459206,-0.101626595,-0.945955243
1.249691167,-0.098352828,-0.945925336
1.249914552,-0.095078542,-0.945895431
1.250129359,-0.091803761,-0.945865526
1.250335586,-0.088528508,-0.945835622
1.250533234,-0.085252803,-0.945805718
1.250722301,-0.081976671,-0.945775815
1.250902786,-0.078700133,-0.945745913
1.251074688,-0.075423211,-0.945716012
1.251238007,-0.07214593,-0.945686111
1.251392742,-0.06886831,-0.945656211
1.251538892,-0.065590374,-0.945626312
1.251676457,-0.062312145,-0.945596414
1.251805435,-0.059033646,-0.945566516
1.251925828,-0.055754898,-0.945536619
1.252037633,-0.052475925,-0.945506723
1.252140851,-0.049196748,-0.945476827
1.252235482,-0.045917391,-0.945446932
1.252321525,-0.042637875,-0.945417038
1.252398981,-0.039358224,-0.945387144
1.252467848,-0.036078459,-0.945357252
1.252528127,-0.032798603,-0.94532736
1.252579818,-0.029518679,-0.945297468
1.252622921,-0.02623871,-0.945267578
1.252657436,-0.022958717,-0.945237688
1.252683364,-0.019678723,-0.945207798
1.252700704,-0.016398751,-0.94517791
1.252709456,-0.013118822,-0.945148022
1.252709622,-0.009838961,-0.945118135
1.252701202,-0.006559188,-0.945088249
1.252684195,-0.003279527,-0.945058363
1.252658603,0,-0.945028478
1.252624426,0.003279371,-0.944998594
1.252581665,0.006558562,-0.94496871
1.252530321,0.009837552,-0.944938828
1.252470393,0.013116319,-0.944908946
1.252401884,0.016394839,-0.944879064
1.252324794,0.01967309,-0.944849184
1.252239123,0.02295105,-0.944819304
1.252144874,0.026228696,-0.944789424
1.252042046,0.029506006,-0.944759546
1.251930641,0.032782958,-0.944729668
1.251810661,0.036059528,-0.944699791
1.251682106,0.039335695,-0.944669915
1.251544978,0.042611436,-0.944640039
1.251399277,0.045886728,-0.944610164
1.251245007,0.04916155,-0.94458029
1.251082167,0.052435879,-0.944550416
1.25091076,0.055709692,-0.944520544
1.250730787,0.058982967,-0.944490672
1.250542249,0.062255681,-0.9444608
1.250345149,0.065527813,-0.94443093
1.191806357,-0.38724136,-0.951706399
1.192787635,-0.384110738,-0.951676529
1.19376069,-0.380977634,-0.951646659
1.194725517,-0.377842067,-0.951616791
1.195682108,-0.37470406,-0.951586923
1.196630459,-0.371563634,-0.951557055
1.197570562,-0.368420811,-0.951527189
1.198502412,-0.365275613,-0.951497323
1.199426002,-0.36212806,-0.951467458
1.200341328,-0.358978176,-0.951437593
1.201248382,-0.355825982,-0.951407729
1.202147159,-0.352671498,-0.951377866
1.203037654,-0.349514748,-0.951348004
1.20391986,-0.346355753,-0.951318142
1.204793772,-0.343194534,-0.951288281
1.205659384,-0.340031113,-0.951258421
1.206516691,-0.336865513,-0.951228562
1.207365687,-0.333697755,-0.951198703
1.208206368,-0.33052786,-0.951168845
1.209038727,-0.327355851,-0.951138987
1.209862759,-0.324181749,-0.951109131
1.210678459,-0.321005577,-0.951079275
1.211485821,-0.317827356,-0.95104942
1.212284842,-0.314647107,-0.951019565
1.213075515,-0.311464854,-0.950989711
1.213857835,-0.308280618,-0.950959858
1.214631798,-0.30509442,-0.950930006
1.215397399,-0.301906283,-0.950900154
1.216154633,-0.298716229,-0.950870303
1.216903494,-0.295524279,-0.950840453
1.217643979,-0.292330456,-0.950810603
1.218376082,-0.289134781,-0.950780754
1.2190998,-0.285937277,-0.950750906
1.219815127,-0.282737965,-0.950721059
1.220522059,-0.279536868,-0.950691212
1.221220591,-0.276334007,-0.950661366
1.221910719,-0.273129406,-0.950631521
1.222592439,-0.269923084,-0.950601676
1.223265747,-0.266715066,-0.950571832
1.223930638,-0.263505372,-0.950541989
1.224587108,-0.260294025,-0.950512147
1.225235153,-0.257081047,-0.950482305
1.225874769,-0.25386646,-0.950452464
1.226505952,-0.250650287,-0.950422624
1.227128698,-0.247432548,-0.950392784
1.227743004,-0.244213267,-0.950362945
1.228348864,-0.240992466,-0.950333107
1.228946277,-0.237770166,-0.95030327
1.229535237,-0.234546391,-0.950273433
1.230115742,-0.231321161,-0.950243597
1.230687787,-0.228094499,-0.950213761
1.23125137,-0.224866428,-0.950183927
1.231806486,-0.221636969,-0.950154093
1.232353133,-0.218406146,-0.95012426
1.232891307,-0.215173979,-0.950094427
1.233421005,-0.211940491,-0.950064595
1.233942223,-0.208705705,-0.950034764
1.234454958,-0.205469643,-0.950004934
1.234959208,-0.202232326,-0.949975104
1.235454969,-0.198993778,-0.949945275
1.235942238,-0.19575402,-0.949915447
1.236421012,-0.192513074,-0.94988562
1.236891289,-0.189270964,-0.949855793
1.237353066,-0.186027711,-0.949825967
1.237806339,-0.182783338,-0.949796141
1.238251106,-0.179537866,-0.949766317
1.238687365,-0.176291318,-0.949736493
1.239115112,-0.173043717,-0.949706669
1.239534346,-0.169795085,-0.949676847
1.239945064,-0.166545443,-0.949647025
1.240347263,-0.163294815,-0.949617204
1.240740941,-0.160043223,-0.949587384
1.241126097,-0.156790688,-0.949557564
1.241502727,-0.153537234,-0.949527745
1.241870829,-0.150282883,-0.949497927
1.242230401,-0.147027657,-0.949468109
1.242581442,-0.143771578,-0.949438292
1.242923949,-0.140514669,-0.949408476
1.243257921,-0.137256952,-0.949378661
1.243583354,-0.13399845,-0.949348846
1.243900249,-0.130739184,-0.949319032
1.244208602,-0.127479178,-0.949289219
1.244508412,-0.124218454,-0.949259406
1.244799678,-0.120957033,-0.949229594
1.245082398,-0.117694939,-0.949199783
1.24535657,-0.114432193,-0.949169972
1.245622193,-0.111168819,-0.949140163
1.245879265,-0.107904839,-0.949110354
1.246127786,-0.104640274,-0.949080545
1.246367753,-0.101375148,-0.949050738
1.246599166,-0.098109482,-0.949020931
1.246822024,-0.0948433,-0.948991125
1.247036324,-0.091576623,-0.948961319
1.247242067,-0.088309475,-0.948931514
1.247439252,-0.085041877,-0.94890171
1.247627876,-0.081773851,-0.948871907
1.24780794,-0.078505421,-0.948842104
1.247979442,-0.075236609,-0.948812302
1.248142383,-0.071967437,-0.948782501
1.24829676,-0.068697927,-0.948752701
1.248442574,-0.065428103,-0.948722901
1.248579823,-0.062157986,-0.948693102
1.248708508,-0.058887598,-0.948663303
1.248828628,-0.055616963,-0.948633506
1.248940182,-0.052346103,-0.948603709
1.249043171,-0.04907504,-0.948573913
1.249137593,-0.045803796,-0.948544117
1.249223449,-0.042532395,-0.948514322
1.249300738,-0.039260857,-0.948484528
1.24936946,-0.035989207,-0.948454735
1.249429615,-0.032717466,-0.948424942
1.249481204,-0.029445657,-0.94839515
1.249524226,-0.026173801,-0.948365359
1.249558681,-0.022901923,-0.948335568
1.24958457,-0.019630043,-0.948305778
1.249601892,-0.016358185,-0.948275989
1.249610649,-0.01308637,-0.948246201
1.24961084,-0.009814622,-0.948216413
1.249602465,-0.006542963,-0.948186626
1.249585526,-0.003271415,-0.94815684
1.249560023,0,-0.948127054
1.249525956,0.003271259,-0.948097269
1.249483326,0.006542339,-0.948067485
1.249432134,0.009813219,-0.948037702
1.24937238,0.013083875,-0.948007919
1.249304066,0.016354286,-0.947978137
1.249227192,0.019624429,-0.947948356
1.249141758,0.022894281,-0.947918575
1.249047767,0.026163821,-0.947888795
1.248945219,0.029433025,-0.947859016
1.248834116,0.032701872,-0.947829238
1.248714458,0.035970339,-0.94779946
1.248586246,0.039238404,-0.947769683
1.248449482,0.042506043,-0.947739906
1.248304168,0.045773236,-0.947710131
1.248150304,0.049039959,-0.947680356
1.247987893,0.05230619,-0.947650582
1.247816935,0.055571907,-0.947620808
1.247637432,0.058837088,-0.947591035
1.247449386,0.062101709,-0.947561263
1.247252799,0.065365749,-0.947531492
1.188848074,-0.386280155,-0.954793032
1.189826941,-0.383157313,-0.954763262
1.190797605,-0.380031992,-0.954733492
1.191760061,-0.376904216,-0.954703723
1.192714303,-0.373774006,-0.954673955
1.193660324,-0.370641382,-0.954644187
1.194598118,-0.367506368,-0.95461442
1.195527679,-0.364368983,-0.954584654
1.196449002,-0.361229251,-0.954554889
1.19736208,-0.358087192,-0.954525124
1.198266907,-0.354942828,-0.95449536
1.199163478,-0.351796182,-0.954465596
1.200051787,-0.348647274,-0.954435834
1.200931828,-0.345496126,-0.954406072
1.201803595,-0.34234276,-0.95437631
1.202667084,-0.339187197,-0.95434655
1.203522288,-0.336029461,-0.95431679
1.204369202,-0.332869571,-0.954287031
1.20520782,-0.32970755,-0.954257272
1.206038138,-0.32654342,-0.954227515
1.20686015,-0.323377203,-0.954197758
1.20767385,-0.320208919,-0.954168001
1.208479234,-0.317038592,-0.954138246
1.209276296,-0.313866243,-0.954108491
1.210065032,-0.310691893,-0.954078737
1.210845435,-0.307515566,-0.954048983
1.211617502,-0.304337281,-0.95401923
1.212381228,-0.301157062,-0.953989478
1.213136607,-0.29797493,-0.953959727
1.213883635,-0.294790908,-0.953929976
1.214622307,-0.291605016,-0.953900226
1.215352619,-0.288417278,-0.953870477
1.216074565,-0.285227714,-0.953840729
1.216788142,-0.282036348,-0.953810981
1.217493344,-0.2788432,-0.953781234
1.218190168,-0.275648293,-0.953751487
1.218878609,-0.272451649,-0.953721742
1.219558662,-0.269253289,-0.953691997
1.220230324,-0.266053237,-0.953662252
1.22089359,-0.262851513,-0.953632509
1.221548456,-0.25964814,-0.953602766
1.222194918,-0.25644314,-0.953573024
1.222832972,-0.253236535,-0.953543282
1.223462614,-0.250028346,-0.953513541
1.22408384,-0.246818597,-0.953483801
1.224696646,-0.243607309,-0.953454062
1.225301028,-0.240394504,-0.953424324
1.225896984,-0.237180205,-0.953394586
1.226484508,-0.233964433,-0.953364848
1.227063597,-0.23074721,-0.953335112
1.227634248,-0.227528559,-0.953305376
1.228196458,-0.224308502,-0.953275641
1.228750222,-0.221087061,-0.953245907
1.229295538,-0.217864257,-0.953216173
1.229832401,-0.214640114,-0.95318644
1.23036081,-0.211414654,-0.953156708
1.23088076,-0.208187897,-0.953126976
1.231392249,-0.204959868,-0.953097245
1.231895273,-0.201730587,-0.953067515
1.232389829,-0.198500078,-0.953037786
1.232875914,-0.195268362,-0.953008057
1.233353526,-0.192035461,-0.952978329
1.233822661,-0.188801398,-0.952948602
1.234283317,-0.185566195,-0.952918875
1.234735491,-0.182329874,-0.95288915
1.23517918,-0.179092458,-0.952859424
1.235614382,-0.175853968,-0.9528297
1.236041093,-0.172614427,-0.952799976
1.236459312,-0.169373857,-0.952770253
1.236869037,-0.166132281,-0.952740531
1.237270263,-0.16288972,-0.952710809
1.23766299,-0.159646198,-0.952681088
1.238047216,-0.156401735,-0.952651368
1.238422936,-0.153156355,-0.952621649
1.238790151,-0.14991008,-0.95259193
1.239148857,-0.146662932,-0.952562212
1.239499052,-0.143414934,-0.952532494
1.239840735,-0.140166107,-0.952502778
1.240173903,-0.136916474,-0.952473062
1.240498555,-0.133666057,-0.952443346
1.240814689,-0.130414879,-0.952413632
1.241122302,-0.127162962,-0.952383918
1.241421394,-0.123910328,-0.952354205
1.241711963,-0.120657,-0.952324492
1.241994007,-0.117403,-0.952294781
1.242267524,-0.11414835,-0.95226507
1.242532514,-0.110893073,-0.952235359
1.242788974,-0.10763719,-0.95220565
1.243036904,-0.104380725,-0.952175941
1.243276301,-0.1011237,-0.952146233
1.243507166,-0.097866136,-0.952116525
1.243729496,-0.094608057,-0.952086819
1.24394329,-0.091349485,-0.952057112
1.244148548,-0.088090442,-0.952027407
1.244345269,-0.08483095,-0.951997702
1.244533451,-0.081571032,-0.951967999
1.244713094,-0.07831071,-0.951938295
1.244884196,-0.075050007,-0.951908593
1.245046758,-0.071788944,-0.951878891
1.245200778,-0.068527545,-0.95184919
1.245346255,-0.065265832,-0.95181949
1.24548319,-0.062003826,-0.95178979
1.245611581,-0.058741551,-0.951760091
1.245731429,-0.055479029,-0.951730393
1.245842732,-0.052216281,-0.951700695
1.24594549,-0.048953332,-0.951670998
1.246039704,-0.045690202,-0.951641302
1.246125372,-0.042426914,-0.951611607
1.246202495,-0.039163491,-0.951581912
1.246271072,-0.035899955,-0.951552218
1.246331104,-0.032636329,-0.951522525
1.24638259,-0.029372634,-0.951492832
1.246425531,-0.026108893,-0.95146314
1.246459926,-0.022845129,-0.951433449
1.246485776,-0.019581363,-0.951403758
1.246503081,-0.016317619,-0.951374069
1.246511841,-0.013053919,-0.95134438
1.246512057,-0.009790284,-0.951314691
1.246503729,-0.006526738,-0.951285004
1.246486857,-0.003263302,-0.951255317
1.246461443,0,-0.95122563
1.246427486,0.003263147,-0.951195945
1.246384987,0.006526116,-0.95116626
1.246333947,0.009788885,-0.951136576
1.246274367,0.013051432,-0.951106893
1.246206248,0.016313733,-0.95107721
1.24612959,0.019575768,-0.951047528
1.246044394,0.022837513,-0.951017847
1.245950661,0.026098946,-0.950988166
1.245848393,0.029360045,-0.950958486
1.24573759,0.032620787,-0.950928807
1.245618254,0.03588115,-0.950899129
1.245490386,0.039141112,-0.950869451
1.245353987,0.042400651,-0.950839774
1.245209058,0.045659743,-0.950810097
1.245055602,0.048918368,-0.950780422
1.244893618,0.052176502,-0.950750747
1.24472311,0.055434123,-0.950721073
1.244544077,0.058691209,-0.950691399
1.244356523,0.061947737,-0.950661726
1.244160449,0.065203686,-0.950632054
1.185889791,-0.385318951,-0.957879666
1.186866246,-0.382203887,-0.957849995
1.18783452,-0.379086351,-0.957820325
1.188794605,-0.375966366,-0.957790656
1.189746497,-0.372843952,-0.957760987
1.190690188,-0.369719131,-0.957731319
1.191625673,-0.366591924,-0.957701652
1.192552946,-0.363462354,-0.957671985
1.193472001,-0.360330441,-0.957642319
1.194382832,-0.357196208,-0.957612654
1.195285432,-0.354059675,-0.95758299
1.196179797,-0.350920865,-0.957553326
1.19706592,-0.347779799,-0.957523663
1.197943796,-0.344636499,-0.957494001
1.198813419,-0.341490986,-0.957464339
1.199674784,-0.338343282,-0.957434678
1.200527885,-0.335193408,-0.957405018
1.201372716,-0.332041387,-0.957375359
1.202209273,-0.32888724,-0.9573457
1.20303755,-0.325730989,-0.957316042
1.203857541,-0.322572656,-0.957286384
1.204669242,-0.319412262,-0.957256728
1.205472646,-0.316249829,-0.957227072
1.20626775,-0.313085378,-0.957197417
1.207054548,-0.309918933,-0.957167762
1.207833035,-0.306750513,-0.957138108
1.208603207,-0.303580142,-0.957108455
