T(C) none LP4500nm SP3500nm LP4750nm LP4250nm LP4000nm BP3500-4000nm BP4100-4300nm
  2.1899994E+01   5.2053347125059390E+03   2.1248559451579090E+03   9.3838731738055074E+01   6.8613182969124171E+02   2.6797462040792620E+03   3.7535660949110988E+03   4.7157477902319243E+02   3.8322766721010242E+02
  2.2899994E+01   5.4046789236659997E+03   2.2000366099182875E+03   9.8640840124542109E+01   7.0966295394636745E+02   2.7758510770584594E+03   3.8912288474704528E+03   4.9275586325749094E+02   3.9850218145633755E+02
  2.3899994E+01   5.6103136246936074E+03   2.2773460604272736E+03   1.0365409006592688E+02   7.3383457047898503E+02   2.8747248983819786E+03   4.0329755862739694E+03   5.1473700590119392E+02   4.1427665806569945E+02
  2.4899994E+01   5.8223914346304227E+03   2.3568279264324187E+03   1.0888614501789596E+02   7.5865907376646783E+02   2.9764258802142008E+03   4.1788959764799120E+03   5.3754227017831715E+02   4.3056357382401262E+02
  2.5899994E+01   6.0410673981305872E+03   2.4385263186725747E+03   1.1434488176867171E+02   7.8414897844835752E+02   3.0810129127491182E+03   4.3290808283277338E+03   5.6119623382269788E+02   4.4737560380158993E+02
  2.6899994E+01   6.2664989966030089E+03   2.5224858265790594E+03   1.2003839423760722E+02   8.1031691840868939E+02   3.1885455618134574E+03   4.4836220955486060E+03   5.8572399439935793E+02   4.6472562197139496E+02
  2.7899994E+01   6.4988461589640447E+03   2.6087515158693004E+03   1.2597499728554899E+02   8.3717564583228932E+02   3.2990840663178901E+03   4.6426128735237307E+03   6.1115117456277574E+02   4.8262670178567765E+02
  2.8899994E+01   6.7382712719981064E+03   2.6973689260344149E+03   1.3216323053580535E+02   8.6473803023554945E+02   3.4126893355580219E+03   4.8061473971921632E+03   6.3750392725012227E+02   5.0109211671096870E+02
  2.9899994E+01   6.9849391903239693E+03   2.7883840677222570E+03   1.3861186220454965E+02   8.9301705747220524E+02   3.5294229463669426E+03   4.9743210387100326E+03   6.6480894080756423E+02   5.2013534072134576E+02
  3.0899994E+01   7.2390172459646637E+03   2.8818434200174470E+03   1.4532989293948143E+02   9.2202582871463267E+02   3.6493471401211214E+03   5.1472303048630565E+03   6.9309344404776152E+02   5.3977004874989643E+02
  3.1899994E+01   7.5006752575190440E+03   2.9777939276199781E+03   1.5232655966556314E+02   9.5177755941119597E+02   3.7725248196015173E+03   5.3249728342344233E+03   7.2238521123673672E+02   5.6001011709833097E+02
  3.2899994E+01   7.7700855389332637E+03   3.0762829979239691E+03   1.5961133943664291E+02   9.8228557822017081E+02   3.8990195457117848E+03   5.5076473941301292E+03   7.5271256700832998E+02   5.8086962380471221E+02
  3.3899994E+01   8.0474229078705630E+03   3.1773584979981988E+03   1.6719395329177206E+02   1.0135633259207826E+03   4.0288955340555276E+03   5.6953538772640004E+03   7.8410439120448677E+02   6.0236284896929078E+02
  3.4899994E+01   8.3328646936779387E+03   3.2810687514700562E+03   1.7508437011501951E+02   1.0456243543018904E+03   4.1622176513745580E+03   5.8881932982046646E+03   8.1659012363967906E+02   6.2450427503845413E+02
  3.5899994E+01   8.6265907449483984E+03   3.3874625353145730E+03   1.8329281049758450E+02   1.0784823250288607E+03   4.2990514118501960E+03   6.0862677895868483E+03   8.5019976878779016E+02   6.4730858704681600E+02
  3.6899994E+01   8.9287834366777279E+03   3.4965890765502322E+03   1.9182975060100466E+02   1.1121510084891693E+03   4.4394629732696440E+03   6.2896805980894460E+03   8.8496390038983998E+02   6.7079067281749110E+02
  3.7899994E+01   9.2396276770147524E+03   3.6084980488432439E+03   2.0070592602025692E+02   1.1466442826172752E+03   4.5835191330595317E+03   6.4985360801828583E+03   9.2091366598097432E+02   6.9496562312061758E+02
  3.8899994E+01   9.5593109136043367E+03   3.7232395690220160E+03   2.0993233564554600E+02   1.1819761316993092E+03   4.7312873241887291E+03   6.7129396976481976E+03   9.5808079133517424E+02   7.1984873179021076E+02
  3.9899994E+01   9.8880231395224528E+03   3.8408641935035726E+03   2.1952024552157627E+02   1.2181606451581299E+03   4.8828356109426059E+03   6.9329980128710222E+03   9.9649758482619518E+02   7.4545549579944384E+02
  4.0899994E+01   1.0225956898802791E+04   3.9614229146336520E+03   2.2948119270310249E+02   1.2552120163192812E+03   5.0382326845708776E+03   7.1588186839122909E+03   1.0361969417032833E+03   7.7180161529447525E+02
  4.1899994E+01   1.0573307291554622E+04   4.0849671569422703E+03   2.3982698910555681E+02   1.2931445411584104E+03   5.1975478588112601E+03   7.3905104593593469E+03   1.0772123482802604E+03   7.9890299358695245E+02
  4.2899994E+01   1.0930271978671641E+04   4.2115487733165273E+03   2.5056972534955113E+02   1.3319726170306881E+03   5.3608510652911573E+03   7.6281831729597634E+03   1.1195778860366170E+03   8.2677573710534398E+02
  4.3899994E+01   1.1297051186131772E+04   4.3412200410924452E+03   2.6172177459805505E+02   1.3717107413827725E+03   5.5282128488096223E+03   7.8719477380409298E+03   1.1633282356292946E+03   8.5543615530526358E+02
  4.4899994E+01   1.1673847708888023E+04   4.4740336580676476E+03   2.7329579638505572E+02   1.4123735104478794E+03   5.6997043625018769E+03   8.1219161417183741E+03   1.2084986808138815E+03   8.8490076053897167E+02
  4.5899994E+01   1.2060866914350581E+04   4.6100427384366831E+03   2.8530474043450698E+02   1.4539756179244798E+03   5.8753973628886606E+03   8.3782014388957778E+03   1.2551251122739948E+03   9.1518626788424547E+02
  4.6899994E+01   1.2458316745460548E+04   4.7493008086508253E+03   2.9776185046838054E+02   1.4965318536391926E+03   6.0553642048127404E+03   8.6409177460597730E+03   1.3032440313576678E+03   9.4630959493283649E+02
  4.7899994E+01   1.2866407723355806E+04   4.8918618032041668E+03   3.1068066800263836E+02   1.5400571021944031E+03   6.2396778362648884E+03   8.9101802348726087E+03   1.3528925537195987E+03   9.7828786153873887E+02
  4.8899994E+01   1.3285352949629640E+04   5.0377800603478381E+03   3.2407503612994844E+02   1.5845663416011491E+03   6.4284117931016817E+03   9.1861051255658313E+03   1.4041084128681723E+03   1.0111383895265099E+03
  4.9899994E+01   1.3715368108182904E+04   5.1871103177342002E+03   3.3795910328797549E+02   1.6300746418978167E+03   6.6216401936574593E+03   9.4688096801381780E+03   1.4569299636162041E+03   1.0448787023598995E+03
  5.0899994E+01   1.4156671466670592E+04   5.3399077079928238E+03   3.5234732701208202E+02   1.6765971637551813E+03   6.8194377332528220E+03   9.7584121953608737E+03   1.5113961854344079E+03   1.0795265247710593E+03
  5.1899994E+01   1.4609483877543908E+04   5.4962277542401416E+03   3.6725447767128560E+02   1.7241491570683334E+03   7.0218796786020448E+03   1.0055031995593670E+04   1.5675466857066256E+03   1.1150997823506093E+03
  5.2899994E+01   1.5074028778688906E+04   5.6561263655245630E+03   3.8269564218632394E+02   1.7727459595360106E+03   7.2290418621217641E+03   1.0358789425414821E+04   1.6254217028859109E+03   1.1516166010988645E+03
  5.3899994E+01   1.5550532193663019E+04   5.8196598322089385E+03   3.9868622772868792E+02   1.8224029952278793E+03   7.4410006761433788E+03   1.0669805842068434E+04   1.6850621095505994E+03   1.1890953069385228E+03
  5.4899994E+01   1.6039222731530885E+04   5.9868848212921921E+03   4.1524196539949583E+02   1.8731357731402766E+03   7.6578330670315027E+03   1.0988203607732448E+04   1.7465094153595433E+03   1.2275544251891374E+03
  5.5899994E+01   1.6540331586300937E+04   6.1578583716719731E+03   4.3237891388708363E+02   1.9249598857409521E+03   7.8796165292109308E+03   1.1314106081610746E+04   1.8098057699057367E+03   1.2670126800037092E+03
  5.6899994E+01   1.7054092535964424E+04   6.3326378893501487E+03   4.5011346310220699E+02   1.9778910075033100E+03   8.1064290991044709E+03   1.1647637611852675E+04   1.8749939654675961E+03   1.3074889937677360E+03
  5.7899994E+01   1.7580741941138589E+04   6.5112811425830114E+03   4.6846233778975028E+02   2.0319448934306861E+03   8.3383493489840967E+03   1.1988923527303568E+04   1.9421174396572167E+03   1.3490024864610778E+03
  5.8899994E+01   1.8120518743315861E+04   6.6938462569779704E+03   4.8744260111585743E+02   2.0871373775711554E+03   8.5754563807377817E+03   1.2338090129089567E+04   2.0112202779649531E+03   1.3915724749830042E+03
  5.9899994E+01   1.8673664462721012E+04   6.8803917105386117E+03   5.0707165822940817E+02   2.1434843715233901E+03   8.8178298195544776E+03   1.2695264682040341E+04   2.0823472161997333E+03   1.4352184724407944E+03
  6.0899994E+01   1.9240423195778367E+04   7.0709763286599000E+03   5.2736725979677260E+02   2.2010018629340580E+03   9.0655498075295745E+03   1.3060575405953132E+04   2.1555436428245534E+03   1.4799601874022849E+03
  6.1899994E+01   1.9821041612191217E+04   7.2656592790753666E+03   5.4834750550879380E+02   2.2597059139872749E+03   9.3186969971933140E+03   1.3434151466701654E+04   2.2308556011866326E+03   1.5258175231127475E+03
  6.2899994E+01   2.0415768951635720E+04   7.4645000667580616E+03   5.7003084755895998E+02   2.3196126598865953E+03   9.5773525449645076E+03   1.3816122967193367E+04   2.3083297916417769E+03   1.5728105766765145E+03
  6.3899994E+01   2.1024857020071653E+04   7.6675585287770800E+03   5.9243609409173746E+02   2.3807383073300298E+03   9.8415981045319641E+03   1.4206620938178628E+04   2.3880135735725157E+03   1.6209596382037589E+03
  6.4899994E+01   2.1648560185672497E+04   7.8748948291114484E+03   6.1558241262005583E+02   2.4430991329785797E+03   1.0111515820166034E+04   1.4605777328915312E+04   2.4699549672996318E+03   1.6702851899228469E+03
  6.5899994E+01   2.2287135374377358E+04   8.0865694534231297E+03   6.3948933341094357E+02   2.5067114819187668E+03   1.0387188319962612E+04   1.5013724997692389E+04   2.5542026558867542E+03   1.7208079052587070E+03
  6.6899994E+01   2.2940842065067500E+04   8.3026432037909399E+03   6.6417675283833569E+02   2.5715917661196277E+03   1.0668698709022005E+04   1.5430597702216046E+04   2.6408059868377127E+03   1.7725486478776365E+03
  6.7899994E+01   2.3609942284370067E+04   8.5231771934071112E+03   6.8966493670207751E+02   2.6377564628846453E+03   1.0956130562565002E+04   1.5856530089861903E+04   2.7298149736863920E+03   1.8255284706990037E+03
  6.8899994E+01   2.4294700601091950E+04   8.7482328412382285E+03   7.1597452351217908E+02   2.7052221132990826E+03   1.1249567918988510E+04   1.6291657687796840E+04   2.8212802974788819E+03   1.8797686148742946E+03
  6.9899994E+01   2.4995384120286661E+04   8.9778718666523328E+03   7.4312652773737648E+02   2.7740053206731718E+03   1.1549095272863095E+04   1.6736116892974078E+04   2.9152533081477472E+03   1.9352905087339591E+03
  7.0899994E+01   2.5712262476957181E+04   9.2121562840138049E+03   7.7114234301707927E+02   2.8441227489816174E+03   1.1854797567874743E+04   1.7190044962004926E+04   3.0117860257782804E+03   1.9921157667025309E+03
  7.1899994E+01   2.6445607829397919E+04   9.4511483972478436E+03   8.0004374533580005E+02   2.9155911212998462E+03   1.2166760189713172E+04   1.7653580000910915E+04   3.1109311417666522E+03   2.0502661881824861E+03
  7.2899994E+01   2.7195694852178814E+04   9.6949107943761355E+03   8.2985289615917304E+02   2.9884272182374716E+03   1.2485068958908978E+04   1.8126860954759686E+04   3.2127420198698937E+03   2.1097637564073229E+03
  7.3899994E+01   2.7962800728775008E+04   9.9435063420254555E+03   8.6059234553069325E+02   3.0626478763693694E+03   1.2809810123621939E+04   1.8610027597188338E+04   3.3172726971477105E+03   2.1706306372643417E+03
  7.4899994E+01   2.8747205143845073E+04   1.0196998179910797E+04   8.9228503512831344E+02   3.1382699866648268E+03   1.3141070352382661E+04   1.9103220519817594E+04   3.4245778847961324E+03   2.2328891780876174E+03
  7.5899994E+01   2.9549190275161505E+04   1.0455449715294748E+04   9.2495430128006876E+02   3.2153104929151764E+03   1.3478936726789949E+04   1.9606581121560477E+04   3.5347129688730824E+03   2.2965619064216530E+03
  7.6899994E+01   3.0369040785196612E+04   1.0718924617424665E+04   9.5862387793789946E+02   3.2937863901603178E+03   1.3823496734165996E+04   2.0120251597828839E+04   3.6477340109159459E+03   2.3616715287562238E+03
  7.7899994E+01   3.1207043812367476E+04   1.0987486811949306E+04   9.9331789960887170E+02   3.3737147231145614E+03   1.4174838260171735E+04   2.0644374929641384E+04   3.7636977484512731E+03   2.4282409292328903E+03
  7.8899994E+01   3.2063488961943491E+04   1.1261200475316478E+04   1.0290609042430112E+03   3.4551125845921747E+03   1.4533049581384459E+04   2.1179094872636524E+04   3.8826615953968067E+03   2.4962931683237134E+03
  7.9899994E+01   3.2938668296620061E+04   1.1540130029153335E+04   1.0658778360769793E+03   3.5379971139330505E+03   1.4898219357839966E+04   2.1724555945993674E+04   4.0046836423560117E+03   2.5658514814826653E+03
  8.0899994E+01   3.3832876326762162E+04   1.1824340134630804E+04   1.1037940484328417E+03   3.6223854954288677E+03   1.5270436625541322E+04   2.2280903421266317E+04   4.1298226568053706E+03   2.6369392777702469E+03
  8.1899994E+01   3.4746410000321528E+04   1.2113895686813734E+04   1.1428353064712012E+03   3.7082949567501460E+03   1.5649790788936441E+04   2.2848283311130348E+04   4.2581380831747119E+03   2.7095801384518381E+03
  8.2899994E+01   3.5679568692431167E+04   1.2408861808998287E+04   1.1830277898979768E+03   3.7957427673745642E+03   1.6036371613366557E+04   2.3426842358051053E+04   4.3896900428208746E+03   2.7837978155702890E+03
  8.3899994E+01   3.6632654194681090E+04   1.2709303847038045E+04   1.2243980956241387E+03   3.8847462370169092E+03   1.6430269217487730E+04   2.4016728022872187E+04   4.5245393338950635E+03   2.8596162304932823E+03
  8.4899994E+01   3.7605970704079155E+04   1.3015287363660345E+04   1.2669732403777207E+03   3.9753227140610397E+03   1.6831574065667421E+04   2.4618088473330386E+04   4.6627474311042570E+03   2.9370594724359794E+03
  8.5899994E+01   3.8599824811700884E+04   1.3326878132774302E+04   1.3107806632674551E+03   4.0674895839942037E+03   1.7240376960358233E+04   2.5231072572498491E+04   4.8043764853670846E+03   3.0161517969594856E+03
  8.6899994E+01   3.9614525491032284E+04   1.3644142133771931E+04   1.3558482282973905E+03   4.1612642678440643E+03   1.7656769034450801E+04   2.5855829867160828E+04   4.9494893233646008E+03   3.0969176244456498E+03
  8.7899994E+01   4.0650384086009712E+04   1.3967145545823856E+04   1.4022042268318728E+03   4.2566642206187989E+03   1.8080841743607896E+04   2.6492510576123954E+04   5.0981494469864374E+03   3.1793815385487410E+03
  8.8899994E+01   4.1707714298760679E+04   1.4295954742170967E+04   1.4498773800102942E+03   4.3537069297505795E+03   1.8512686858581688E+04   2.7141265578466122E+04   5.2504210326728153E+03   3.2635682846245099E+03
  8.9899994E+01   4.2786832177049939E+04   1.4630636284413391E+04   1.4988968411110232E+03   4.4524099135427969E+03   1.8952396457516119E+04   2.7802246401728535E+04   5.4063689306529641E+03   3.3495027681371921E+03
  9.0899994E+01   4.3888056101434755E+04   1.4971256916798226E+04   1.5492921978639574E+03   4.5527907196213355E+03   1.9400062918236410E+04   2.8475605210051890E+04   5.5660586640804750E+03   3.4372100530449552E+03
  9.1899994E+01   4.5011706772133650E+04   1.5317883560507269E+04   1.6010934747111596E+03   4.6548669233902174E+03   1.9855778910527457E+04   2.9161494792261165E+04   5.7295564280662129E+03   3.5267153601643381E+03
  9.2899994E+01   4.6158107195612800E+04   1.5670583307946174E+04   1.6543311350150450E+03   4.7586561264919492E+03   2.0319637388403196E+04   2.9860068549901982E+04   5.8969290886093595E+03   3.6180440655142183E+03
  9.3899994E+01   4.7327582670894248E+04   1.6029423417036240E+04   1.7090360832136280E+03   4.8641759552728436E+03   2.0791731582368615E+04   3.0571480485231525E+04   6.0682441814272461E+03   3.7112216986398134E+03
  9.4899994E+01   4.8520460775590211E+04   1.6394471305510200E+04   1.7652396669223353E+03   4.9714440592536494E+03   2.1272154991676376E+04   3.1295885189167293E+04   6.2435699106846432E+03   3.8062739409172718E+03
  9.5899994E+01   4.9737071351667866E+04   1.6765794545213190E+04   1.8229736789819240E+03   5.0804781096057604E+03   2.1761001376579814E+04   3.2033437829196610E+04   6.4229751476231759E+03   3.9032266238393740E+03
  9.6899994E+01   5.0977746490948703E+04   1.7143460856410242E+04   1.8822703594520553E+03   5.1912957976333009E+03   2.2258364750584093E+04   3.2784294137250072E+04   6.6065294290916090E+03   4.0021057272828693E+03
  9.7899994E+01   5.2242820520346999E+04   1.7527538102101364E+04   1.9431623975501052E+03   5.3039148332613513E+03   2.2764339372697254E+04   3.3548610397541757E+04   6.7943029559777142E+03   4.1029373777579822E+03
  9.8899994E+01   5.3532629986851593E+04   1.7918094282345606E+04   2.0056829335347938E+03   5.4183529435306109E+03   2.3279019739682979E+04   3.4326543434379470E+04   6.9863665915424917E+03   4.2057478466406119E+03
  9.9899994E+01   5.4847513642255370E+04   1.8315197528595079E+04   2.0698655605342551E+03   5.5346278710987526E+03   2.3802500578316627E+04   3.5118250599947569E+04   7.1827918596575382E+03   4.3105635483877531E+03
  1.0089999E+02   5.6187812427636884E+04   1.8718916098040238E+04   2.1357443263181731E+03   5.6527573727487143E+03   2.4334876837646400E+04   3.5923889762065701E+04   7.3836509429463504E+03   4.4174110387366582E+03
  1.0189999E+02   5.7553869457598477E+04   1.9129318367967495E+04   2.2033537350136330E+03   5.7727592179042167E+03   2.4876243681261094E+04   3.6743619291926028E+04   7.5890166808304211E+03   4.5263170128882757E+03
  1.0289999E+02   5.8946030004265245E+04   1.9546472830130271E+04   2.2727287487643625E+03   5.8946511871527173E+03   2.5426696479566228E+04   3.7577598051811874E+04   7.7989625674809204E+03   4.6373083036754606E+03
  1.0389999E+02   6.0364641481049424E+04   1.9970448085134591E+04   2.3439047893330430E+03   6.0184510707760637E+03   2.5986330802070068E+04   3.8425985382800704E+04   8.0135627496769248E+03   4.7504118797165047E+03
  1.0489999E+02   6.1810053426184415E+04   2.0401312836840283E+04   2.4169177396464097E+03   6.1441766672890799E+03   2.6555242409681101E+04   3.9288941092453970E+04   8.2328920245709687E+03   4.8656548435544792E+03
  1.0589999E+02   6.3282617486033159E+04   2.0839135886778873E+04   2.4918039452828475E+03   6.2718457819863052E+03   2.7133527247018545E+04   4.0166625442496850E+04   8.4570258373629385E+03   4.9830644297829158E+03
  1.0689999E+02   6.4782687398174945E+04   2.1283986128589080E+04   2.5686002159022487E+03   6.4014762254971092E+03   2.7721281434737371E+04   4.1059199136490308E+04   8.6860402788831343E+03   5.1026680031583455E+03
  1.0789999E+02   6.6310618974275509E+04   2.1735932542471102E+04   2.6473438266178773E+03   6.5330858123494099E+03   2.8318601261869408E+04   4.1966823307498395E+04   8.9200120830855321E+03   5.2244930567001675E+03
  1.0889999E+02   6.7866770082744537E+04   2.2195044189660472E+04   2.7280725193100307E+03   6.6666923595421968E+03   2.8925583178181780E+04   4.2889659505753079E+04   9.1590186244521246E+03   5.3485672097784063E+03
  1.0989999E+02   6.9451500631185234E+04   2.2661390206922591E+04   2.8108245038812970E+03   6.8023136851270438E+03   2.9542323786554465E+04   4.3827869686319616E+04   9.4031379153093967E+03   5.4749182061898118E+03
  1.1089999E+02   7.1065172548640345E+04   2.3135039801068844E+04   2.8956384594532201E+03   6.9399676067988612E+03   3.0168919835377928E+04   4.4781616196764589E+04   9.6524486030578646E+03   5.6035739122228406E+03
  1.1189999E+02   7.2708149767639014E+04   2.3616062243495173E+04   2.9825535355042171E+03   7.0796719404960204E+03   3.0805468210972682E+04   4.5751061764829472E+04   9.9070299673157169E+03   5.7345623147119722E+03
  1.1289999E+02   7.4380798206049149E+04   2.4104526864744057E+04   3.0716093529485929E+03   7.2214444990100674E+03   3.1452065930031684E+04   4.6736369486111929E+04   1.0166961916977576E+04   5.8679115190818957E+03
  1.1389999E+02   7.6083485748739447E+04   2.4600503049090752E+04   3.1628460051565294E+03   7.3653030906052099E+03   3.2108810132087223E+04   4.7737702811757474E+04   1.0432324987189424E+04   6.0036497473820382E+03
  1.1489999E+02   7.7816582229055814E+04   2.5104060229154653E+04   3.2563040589149318E+03   7.5112655176477310E+03   3.2775798072003432E+04   4.8755225536163758E+04   1.0703200336240710E+04   6.1418053363118952E+03
  1.1589999E+02   7.9580459410116324E+04   2.5615267880536601E+04   3.3520245553290456E+03   7.6593495752455183E+03   3.3453127112495691E+04   4.9789101784699953E+04   1.0979669742374750E+04   6.2824067352377006E+03
  1.1689999E+02   8.1375490965929552E+04   2.6134195516482978E+04   3.4500490106647617E+03   7.8095730498978510E+03   3.4140894716678238E+04   5.0839496001443338E+04   1.1261815600518459E+04   6.4254825042008470E+03
  1.1789999E+02   8.3202052462340172E+04   2.6660912682577356E+04   3.5504194171315517E+03   7.9619537181556279E+03   3.4839198440641150E+04   5.1906572936935750E+04   1.1549720918932491E+04   6.5710613119186009E+03
  1.1889999E+02   8.5060521337806742E+04   2.7195488951460502E+04   3.6531782436059921E+03   8.1165093452921556E+03   3.5548135926057847E+04   5.2990497635961714E+04   1.1843469315782942E+04   6.7191719337775112E+03
  1.1989999E+02   8.6951276884015751E+04   2.7737993917579439E+04   3.7583684362958506E+03   8.2732576839846679E+03   3.6267804892824359E+04   5.4091435425350734E+04   1.2143145015635657E+04   6.8698432498200336E+03
  1.2089999E+02   8.8874700226336412E+04   2.8288497191966362E+04   3.8660334193447188E+03   8.4322164730067143E+03   3.6998303131731453E+04   5.5209551901805760E+04   1.2448832845874280E+04   7.0231042427247949E+03
  1.2189999E+02   9.0831174304120621E+04   2.8847068397048111E+04   3.9762170953772165E+03   8.5934034359315374E+03   3.7739728497170676E+04   5.6345012919760142E+04   1.2760618233043202E+04   7.1789839957809718E+03
  1.2289999E+02   9.2821083850852490E+04   2.9413777161486822E+04   4.0889638459847606E+03   8.7568362798465751E+03   3.8492178899875486E+04   5.7497984579264841E+04   1.3078587199116511E+04   7.3375116908572427E+03
  1.2389999E+02   9.4844815374151454E+04   2.9988693115052531E+04   4.2043185321519686E+03   8.9225326940792311E+03   3.9255752299698404E+04   5.8668633213908281E+04   1.3402826357694083E+04   7.4987166063657260E+03
  1.2489999E+02   9.6902757135633787E+04   3.0571885883528314E+04   4.3223264946237314E+03   9.0905103489339945E+03   4.0030546698425402E+04   5.9857125378770652E+04   1.3733422910125992E+04   7.6626281152213887E+03
  1.2589999E+02   9.8995299130636515E+04   3.1163425083648654E+04   4.4430335542130260E+03   9.2607868944410657E+03   4.0816660132628262E+04   6.1063627838414614E+04   1.4070464641566370E+04   7.8292756827973380E+03
  1.2689999E+02   1.0112283306780802E+05   3.1763380318071569E+04   4.5664860120495723E+03   9.4333799591165680E+03   4.1614190666556126E+04   6.2288307554914485E+04   1.4414039916957929E+04   7.9986888648764370E+03
